-124.413059,48.544268,-0.0048,-0.0067,0.0003,0.0004,0.000,ptrf,-0.0110,0.0024
-124.255200,41.782741,-0.0092,-0.0003,0.0001,0.0001,0.000,ptsg,0.0028,0.0003
-122.008081,47.499559,-0.0105,-0.0094,0.0002,0.0002,0.000,pupu,0.0018,0.0006
-125.330832,50.132494,-0.0094,-0.0084,0.0002,0.0002,0.000,quad,0.0034,0.0006
-121.147882,44.259767,-0.0129,-0.0081,0.0001,0.0001,0.000,redm,-0.0012,0.0003
-122.374770,47.387510,-0.0098,-0.0081,0.0002,0.0001,0.000,rpt1,-0.0008,0.0003
-123.541228,46.965654,-0.0091,-0.0052,0.0006,0.0004,0.000,sats,0.0025,0.0008
-120.724611,46.950924,-0.0120,-0.0092,0.0001,0.0001,0.000,sc00,-0.0012,0.0003
-123.007611,48.546194,-0.0087,-0.0086,0.0001,0.0001,0.000,sc02,0.0002,0.0003
-123.705739,47.816587,-0.0049,-0.0062,0.0002,0.0002,0.000,sc03,0.0009,0.0005
-123.704130,48.923163,-0.0080,-0.0080,0.0002,0.0001,0.000,sc04,0.0010,0.0004
-122.256303,47.687005,-0.0090,-0.0073,0.0004,0.0005,0.000,seai,0.0025,0.0019
-122.309477,47.653976,-0.0094,-0.0085,0.0001,0.0001,0.000,seat,-0.0009,0.0003
-122.256300,47.687000,-0.0111,-0.0065,0.0003,0.0003,0.000,seaw,-0.0024,0.0006
-122.223849,48.521557,-0.0101,-0.0091,0.0001,0.0001,0.000,sedr,-0.0007,0.0003
-120.225045,40.591678,-0.0186,-0.0065,0.0001,0.0001,0.000,shin,0.0000,0.0002
-122.315166,47.682299,-0.0105,-0.0084,0.0034,0.0035,0.000,ssho,0.0068,0.0301
-122.820860,44.830707,-0.0094,-0.0050,0.0004,0.0003,0.000,stay,0.0023,0.0009
-121.253277,43.643063,-0.0140,-0.0119,0.0022,0.0013,0.000,svic,-0.0068,0.0098
-121.355446,43.672737,-0.0126,-0.0093,0.0007,0.0013,0.000,swnb,-0.0011,0.0033
-125.907839,49.154143,-0.0009,-0.0047,0.0005,0.0007,0.000,tfno,-0.0313,0.0043
-122.288466,47.105840,-0.0103,-0.0067,0.0002,0.0002,0.000,thun,-0.0006,0.0005
-121.144569,43.601840,-0.0173,-0.0140,0.0015,0.0018,0.000,tmbu,-0.0263,0.0063
-123.768364,46.207372,-0.0048,-0.0042,0.0002,0.0001,0.000,tpw2,0.0006,0.0003
-124.150868,41.053886,-0.0094,0.0045,0.0001,0.0001,0.000,trnd,-0.0004,0.0003
-122.922876,47.015905,-0.0081,-0.0069,0.0002,0.0001,0.000,twhl,-0.0008,0.0004
-125.541641,48.925637,-0.0032,-0.0054,0.0001,0.0001,0.000,uclu,0.0033,0.0002
-122.870054,45.170864,-0.0086,-0.0048,0.0004,0.0003,0.000,wdbn,-0.0002,0.0010
-122.540651,40.580100,-0.0202,-0.0032,0.0007,0.0007,0.000,wdcb,-0.0024,0.0030
-122.696140,48.312720,-0.0086,-0.0081,0.0002,0.0001,0.000,whd1,-0.0005,0.0004
-122.921191,50.126539,-0.0106,-0.0101,0.0001,0.0001,0.000,wslr,0.0045,0.0003
-122.710737,41.731655,-0.0149,-0.0047,0.0001,0.0001,0.000,ybhb,-0.0001,0.0003
-122.605736,46.948717,-0.0092,-0.0073,0.0003,0.0002,0.000,yelm,-0.0018,0.0006,
